"n.pop0","ext.gen","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
60,13,10,0.340724982798889,0.0783026590291191,0.369160443958023,0.127861917668684,0.939848669983975,0.0343999986701333,39
60,13,11,0.342606050728223,0.08146098418506,0.38840361843251,0.124902760001628,0.950901820352903,0.0378317988091979,39
60,13,12,0.305651385651386,0.105444172022574,0.22359910777033,0.147917035892152,0.860981431084193,0.0381131101801327,39
60,13,13,0.305299145299145,0.151733168391063,0.233000466772528,0.348199151580168,0.873108724746745,0.0946464745624789,39
60,14,1,0.124133333333333,0.0435419259259259,0.171797401882901,0.0488033723541869,0.838617542649053,0.0132481361579826,25
60,14,2,0.16077224105048,0.0433987217093829,0.154093218354731,0.0677288530235061,0.826700678531298,0.0173186287264593,25
60,14,3,0.176904792683105,0.0469242196859423,0.163894141461766,0.0598953038167828,0.831853469252682,0.0153893179746628,25
60,14,4,0.206309596846909,0.0489991693375917,0.222474415944062,0.0653363633113096,0.862894780244094,0.0176855373361638,25
60,14,5,0.244239943716414,0.0567652693505627,0.247299419277517,0.0966156487519132,0.878739965484021,0.0241816245154227,25
60,14,6,0.251435427411058,0.0624693010029883,0.336972331388233,0.120291080673703,0.925185913394521,0.0356962621333253,25
60,14,7,0.284254066385915,0.0725894192033469,0.306389303373338,0.0979176953691076,0.908555050052642,0.0294236403602989,25
60,14,8,0.336081518481518,0.071641780671432,0.373015646795595,0.158842100768995,0.940989927232325,0.0474702177429083,25
60,14,9,0.331004048539666,0.0697692512398582,0.323318386372579,0.119514792528413,0.916981866647867,0.0345534264540995,25
60,14,10,0.306213396639203,0.118987081009997,0.329480993319148,0.140436548378737,0.922942435665179,0.0384707942881651,25
60,14,11,0.302206361680975,0.124637410935013,0.230512387251652,0.138763837450439,0.866488846686715,0.0384930485940535,25
60,14,12,0.313772382207165,0.137372123173321,0.290947551436427,0.110500553945691,0.892782207082522,0.0339984042520237,25
60,14,13,0.33729696969697,0.165411883535416,0.47253152458527,0.142083977891146,0.997811533587219,0.0455805032677683,25
60,14,14,0.280266666666667,0.237802703703704,0.203258306005262,0.67412340001481,0.874293442865472,0.150717541783252,25
60,15,1,0.416423611111111,0.105655397037313,0.416726492752557,0.112330859767197,0.969991525886202,0.0298022948222789,672
60,15,2,0.46959578728627,0.101152753135334,0.475575368036035,0.107243115600318,1.00010118815424,0.0289530037283551,672
60,15,3,0.523206298977968,0.0957242626864776,0.513441015266103,0.110530363391574,1.02008584873809,0.0304264137992974,672
60,15,4,0.572902623861485,0.0923609412223025,0.563494860014397,0.110038083861326,1.04578670702181,0.0307307296458077,672
60,15,5,0.624247336710419,0.090745275985488,0.633158026854075,0.106962736283623,1.08172130521738,0.030472580209458,672
60,15,6,0.676089420285584,0.0945611362416234,0.683647728615488,0.114031441999033,1.10883891938784,0.0326958404854376,672
60,15,7,0.719492825979123,0.0963148279089335,0.722416206240832,0.118572197352018,1.12997831900664,0.0339031503174752,672
60,15,8,0.761842165049444,0.101301545197189,0.775812040246304,0.117846531325957,1.15807467273516,0.0336691962052467,672
60,15,9,0.797227123658385,0.108144446248797,0.792371783051034,0.13086284464708,1.16612833908607,0.0375682995374709,672
60,15,10,0.836065945312517,0.114024042063084,0.848100724930944,0.127085257369969,1.1961503073666,0.0360961099525377,672
60,15,11,0.855701995753636,0.121421349940682,0.858589113673395,0.138568709540951,1.2006863847178,0.03898199728533,672
60,15,12,0.880131171557229,0.126280964569283,0.873944066947977,0.153042678290184,1.20980184790678,0.0428309715858864,672
