"trial","gen","sigma.a"
108,6,0.434318531334102
108,7,0.416953262786596
108,8,0.404869186046512
108,9,0.400533998441828
108,10,0.403745422937382
108,11,0.404059991480674
108,12,0.403048100617798
108,13,0.400477901223812
108,14,0.400283333815245
108,15,0.397333082199097
109,1,0.4874375
109,2,0.441715976331361
109,3,0.421141975308642
109,4,0.4064453125
109,5,0.389923822714681
109,6,0.384375
109,7,0.373529411764706
109,8,0.37368
109,9,0.372591145833333
109,10,0.366376543209877
109,11,0.366591917438272
109,12,0.370125056586691
109,13,0.370308080808081
109,14,0.367684005346402
109,15,0.366350634542931
110,1,0.483875
110,2,0.45991512345679
110,3,0.409104938271605
110,4,0.34609375
111,1,0.4811875
111,2,0.453125
111,3,0.425390625
111,4,0.403472222222222
112,1,0.48596875
112,2,0.463388888888889
112,3,0.436288265306122
112,4,0.38359375
112,5,0.390014792899408
112,6,0.36078514739229
112,7,0.350270358542604
112,8,0.352381474496733
112,9,0.359584448740829
112,10,0.36040615916955
112,11,0.357552850575895
112,12,0.355999852869739
112,13,0.353322001625994
112,14,0.352538252287466
112,15,0.352111504617707
113,1,0.4850625
113,2,0.443364197530864
113,3,0.423724489795918
113,4,0.388775510204082
113,5,0.3953125
113,6,0.35
114,1,0.48421875
114,2,0.471833333333333
114,3,0.448002958579882
114,4,0.438802083333333
114,5,0.413313609467456
114,6,0.39625
114,7,0.3845703125
114,8,0.383503401360544
114,9,0.38327487244898
114,10,0.373152777777778
114,11,0.359376859012493
114,12,0.359325573624415
114,13,0.36192162533085
114,14,0.3688979578564
114,15,0.368941472641057
115,1,0.48584375
115,2,0.4634765625
115,3,0.42421875
115,4,0.391071428571429
115,5,0.34375
115,6,0.304
115,7,0.261111111111111
115,8,0.25
116,1,0.486125
116,2,0.46687145557656
116,3,0.461436672967864
116,4,0.4521
116,5,0.435856401384083
116,6,0.419637345679012
116,7,0.403544423440454
116,8,0.399096074380165
116,9,0.39284375
116,10,0.385028698979592
116,11,0.385098140495868
116,12,0.375279706790123
116,13,0.367237903225806
116,14,0.365562996031746
116,15,0.363157462195924
117,1,0.48509375
117,2,0.464508310249307
117,3,0.416259765625
117,4,0.411666666666667
117,5,0.399334319526627
117,6,0.380078125
117,7,0.327777777777778
117,8,0.303125
117,9,0.259375
118,1,0.4891875
118,2,0.459764542936288
118,3,0.44164201183432
118,4,0.43203125
118,5,0.401775147928994
118,6,0.363165680473373
118,7,0.331640625
118,8,0.323192148760331
118,9,0.316598079561043
118,10,0.303587278106509
118,11,0.274267578125
118,12,0.268277777777778
118,13,0.254081632653061
118,14,0.245052083333333
118,15,0.231
119,1,0.48775
119,2,0.478388888888889
119,3,0.47671028466483
119,4,0.465588017751479
119,5,0.44765625
119,6,0.415432098765432
119,7,0.408505917159763
119,8,0.40184375
119,9,0.39484
119,10,0.3907890625
119,11,0.384835
119,12,0.388992819349962
119,13,0.394488027959548
119,14,0.385575922070196
119,15,0.370665542551081
120,1,0.49053125
120,2,0.4375
120,3,0.275
121,1,0.48940625
121,2,0.473090277777778
121,3,0.463109393579073
121,4,0.452496301775148
121,5,0.4345546875
121,6,0.424469521604938
121,7,0.409837278106509
121,8,0.410520499923792
121,9,0.405777739304401
121,10,0.403658818097876
121,11,0.40331534234064
121,12,0.3982146875
121,13,0.39903529090673
121,14,0.396714520728397
121,15,0.394789136583362
122,1,0.4874375
122,2,0.4484375
122,3,0.1875
123,1,0.4856875
123,2,0.465787197231834
123,3,0.420280612244898
123,4,0.390334467120181
123,5,0.368504756242568
123,6,0.347170781893004
123,7,0.338100464876033
123,8,0.329611111111111
123,9,0.327607709750567
123,10,0.325760416666667
123,11,0.322921875
123,12,0.317907902957101
123,13,0.315352005704011
123,14,0.312999112688554
123,15,0.310984577025292
124,1,0.48290625
124,2,0.450475778546713
124,3,0.442763157894737
124,4,0.377777777777778
124,5,0.34948224852071
124,6,0.334375
124,7,0.2828125
124,8,0.20625
125,1,0.490375
125,2,0.462451171875
125,3,0.461441115702479
125,4,0.43794
125,5,0.41875
125,6,0.398902606310014
125,7,0.397875
125,8,0.40040008650519
125,9,0.397138397502601
125,10,0.391964689904934
125,11,0.3742
125,12,0.370072946533985
125,13,0.359435830885868
125,14,0.359136434904844
125,15,0.35800014863258
126,1,0.49190625
126,2,0.469020061728395
126,3,0.446177685950413
126,4,0.4015
126,5,0.3546875
126,6,0.3085
126,7,0.269444444444444
126,8,0.28469387755102
126,9,0.26820987654321
126,10,0.256963667820069
126,11,0.261831153388823
126,12,0.261192491319444
126,13,0.262176890432099
126,14,0.261086514733633
126,15,0.259519675925926
127,1,0.48125
127,2,0.470222222222222
127,3,0.448214285714286
127,4,0.395216049382716
127,5,0.34278125
127,6,0.334560353798127
127,7,0.330391190006575
127,8,0.32384375
127,9,0.330476815592738
127,10,0.32600375
127,11,0.327739468781924
127,12,0.322848280611825
127,13,0.324288672817294
127,14,0.322998173776639
127,15,0.32253103994574
128,1,0.48615625
128,2,0.467085798816568
128,3,0.409375
129,1,0.48690625
129,2,0.459
129,3,0.4294921875
129,4,0.395833333333333
129,5,0.3578125
129,6,0.31484375
130,1,0.48521875
130,2,0.470722222222222
130,3,0.454475308641975
130,4,0.429552469135802
130,5,0.400260416666667
130,6,0.397704081632653
130,7,0.365599173553719
130,8,0.338201530612245
130,9,0.328925619834711
130,10,0.277
130,11,0.2390625
130,12,0.242013888888889
130,13,0.244940476190476
130,14,0.248092651367188
130,15,0.246141845167819
131,1,0.48984375
131,2,0.469074394463668
131,3,0.434504132231405
131,4,0.392795138888889
131,5,0.360416666666667
132,1,0.489
132,2,0.456
132,3,0.38671875
133,1,0.48734375
133,2,0.3875
133,3,0.349489795918367
133,4,0.333179012345679
133,5,0.338671875
133,6,0.334567901234568
133,7,0.330578512396694
133,8,0.335012755102041
133,9,0.326479289940828
133,10,0.33601108033241
133,11,0.330921052631579
133,12,0.324611111111111
133,13,0.32513427734375
133,14,0.321138888888889
133,15,0.320370770857363
134,1,0.49115625
134,2,0.429320987654321
134,3,0.396109693877551
134,4,0.37516
134,5,0.359720570749108
134,6,0.352456382001837
134,7,0.355494567677682
134,8,0.358335
134,9,0.350795177331582
134,10,0.353300770686858
134,11,0.351701352757544
134,12,0.348521567590205
134,13,0.352221145234613
134,14,0.349104027667258
134,15,0.346441163666041
135,1,0.4855
135,2,0.46745867768595
135,3,0.450255102040816
135,4,0.442
135,5,0.437630208333333
135,6,0.435551020408163
135,7,0.4287265625
135,8,0.420173469387755
135,9,0.415013384889946
135,10,0.409787981269511
135,11,0.405597620335316
135,12,0.400125
135,13,0.403018125
135,14,0.404426877830252
135,15,0.404761653089218
136,1,0.4879375
136,2,0.455944444444444
136,3,0.43741426611797
136,4,0.421636284722222
136,5,0.425929752066116
136,6,0.391944444444444
136,7,0.372623966942149
136,8,0.359615384615385
136,9,0.335329861111111
136,10,0.33046875
136,11,0.32918
136,12,0.32705463728191
136,13,0.323676040905771
136,14,0.325765913146936
136,15,0.323413111342352
137,1,0.48809375
137,2,0.47319944598338
137,3,0.435467128027682
137,4,0.417690311418685
137,5,0.404488062442608
137,6,0.404081632653061
137,7,0.3799560546875
137,8,0.376503027681661
137,9,0.361052083333333
137,10,0.359631403581841
137,11,0.359243463010204
137,12,0.358401134122288
137,13,0.359541257747934
137,14,0.358692724791727
137,15,0.355971470220741
138,1,0.48678125
138,2,0.462345041322314
138,3,0.44182
138,4,0.429761904761905
138,5,0.394357638888889
138,6,0.369731404958678
138,7,0.36703514739229
138,8,0.351783590963139
138,9,0.353745267712277
138,10,0.361076467624087
138,11,0.360655864197531
138,12,0.358845804988662
138,13,0.361935331783694
138,14,0.358297017709958
138,15,0.358566169906132
139,1,0.49084375
139,2,0.473150510204082
139,3,0.446788194444444
139,4,0.420052083333333
139,5,0.363296398891967
139,6,0.353359375
139,7,0.349115687746294
139,8,0.347179562121373
139,9,0.347533856571253
139,10,0.344316038770229
139,11,0.344481993378537
139,12,0.344047968981831
139,13,0.343724267283583
139,14,0.342978489154779
139,15,0.342477079913378
140,1,0.48903125
140,2,0.481860207100592
140,3,0.4359375
140,4,0.377777777777778
140,5,0.2
141,1,0.4888125
141,2,0.470242214532872
141,3,0.438667820069204
141,4,0.428848140495868
141,5,0.41586
141,6,0.40536
141,7,0.388010204081633
141,8,0.389716066481994
141,9,0.363326446280992
141,10,0.34234693877551
141,11,0.333161157024793
141,12,0.326929012345679
141,13,0.328580729166667
141,14,0.321557706355004
141,15,0.325175770686858
142,1,0.48921875
142,2,0.432
142,3,0.328125
143,1,0.49234375
143,2,0.468518518518519
143,3,0.415277777777778
144,1,0.48684375
144,2,0.4619140625
144,3,0.321875
145,1,0.48671875
145,2,0.475927734375
145,3,0.445061728395062
145,4,0.374
146,1,0.4881875
146,2,0.466782006920415
146,3,0.44375
146,4,0.3775
146,5,0.356625
146,6,0.324186390532544
146,7,0.302375
146,8,0.299777777777778
146,9,0.294744809688581
146,10,0.28835848074922
146,11,0.293512110726644
146,12,0.284375
146,13,0.282438016528926
146,14,0.273852040816327
146,15,0.2585
147,1,0.4896875
147,2,0.466645408163265
147,3,0.435802469135802
147,4,0.407561728395062
147,5,0.402582644628099
147,6,0.373697916666667
147,7,0.376041666666667
147,8,0.35
148,1,0.48896875
148,2,0.471280991735537
148,3,0.422048611111111
148,4,0.39234693877551
148,5,0.29375
148,6,0.281944444444444
149,1,0.48928125
149,2,0.476281163434903
149,3,0.422260802469136
149,4,0.351020408163265
149,5,0.332638888888889
149,6,0.3025
149,7,0.279
149,8,0.279938271604938
149,9,0.27225
149,10,0.27216441207076
149,11,0.272628099173554
149,12,0.276606978879706
149,13,0.276092844545225
149,14,0.275030048076923
149,15,0.274463449531738
150,1,0.49034375
150,2,0.443229166666667
150,3,0.38203125
150,4,0.2875
151,1,0.4898125
151,2,0.45787037037037
151,3,0.435204081632653
151,4,0.435743801652893
151,5,0.428316326530612
152,1,0.4876875
152,2,0.478486570247934
152,3,0.460278925619835
152,4,0.443956611570248
152,5,0.436649408284024
152,6,0.440943458251151
152,7,0.43398
152,8,0.432511111111111
152,9,0.428408741151123
152,10,0.427586078004186
152,11,0.422867969320672
152,12,0.422356302679895
152,13,0.424574912750588
152,14,0.422638846192342
152,15,0.42115769634901
153,1,0.489
153,2,0.448958333333333
153,3,0.454166666666667
153,4,0.395663265306122
153,5,0.28125
153,6,0.25
154,1,0.4891875
154,2,0.465237603305785
154,3,0.458470507544582
154,4,0.453704986149584
154,5,0.432818930041152
154,6,0.398614958448753
154,7,0.398022959183673
154,8,0.389557613168724
154,9,0.38115306122449
154,10,0.379589030915577
154,11,0.37513236053719
154,12,0.371827980324074
154,13,0.36769715200831
154,14,0.367052555680179
154,15,0.366428939188803
155,1,0.4850625
155,2,0.462618147448015
155,3,0.443685121107266
155,4,0.416346153846154
155,5,0.39225
155,6,0.335009765625
155,7,0.311111111111111
155,8,0.305611111111111
155,9,0.303744695216049
155,10,0.306432107783459
155,11,0.304893726338561
155,12,0.303521527446589
155,13,0.302906525614562
155,14,0.302052410284582
155,15,0.302101871302006
156,1,0.488625
156,2,0.444555555555556
156,3,0.424704142011834
156,4,0.401923076923077
156,5,0.387925295857988
156,6,0.373567708333333
156,7,0.366135204081633
156,8,0.353741349480969
156,9,0.354379809868719
156,10,0.352526753864447
156,11,0.346540062434964
156,12,0.33080851800554
156,13,0.326251147842057
156,14,0.331180555555556
156,15,0.32769250780437
157,1,0.48890625
157,2,0.460586734693878
157,3,0.436020710059172
157,4,0.418
157,5,0.353409090909091
157,6,0.340816326530612
157,7,0.321296296296296
157,8,0.2975
157,9,0.28828125
157,10,0.275
158,1,0.484625
158,2,0.39453125
159,1,0.48990625
159,2,0.47685546875
159,3,0.462777777777778
159,4,0.4145
159,5,0.34212962962963
159,6,0.278125
160,1,0.48825
160,2,0.478016493055556
160,3,0.466375
160,4,0.45296875
160,5,0.442643229166667
160,6,0.433290289256198
160,7,0.428662109375
160,8,0.421671597633136
160,9,0.41629684418146
160,10,0.410041551246537
160,11,0.404119897959184
160,12,0.39322609550237
160,13,0.390228305407927
160,14,0.387467643685287
160,15,0.382908082924617
161,1,0.48815625
161,2,0.463192520775623
161,3,0.437847222222222
161,4,0.3125
162,1,0.48565625
162,2,0.470864839319471
162,3,0.465469387755102
162,4,0.451843100189036
162,5,0.449697066326531
162,6,0.45099451303155
162,7,0.444459833795014
162,8,0.42833
162,9,0.428920434318263
162,10,0.419831049149338
162,11,0.410544880408492
162,12,0.411642765582439
162,13,0.404505028114187
162,14,0.400784503852561
162,15,0.401219794195861
163,1,0.491
163,2,0.471967455621302
163,3,0.408
163,4,0.3305
163,5,0.254166666666667
163,6,0.24375
163,7,0.225
164,1,0.48384375
164,2,0.446428571428571
164,3,0.401388888888889
164,4,0.321875
165,1,0.49003125
165,2,0.463387345679012
165,3,0.452195247933884
165,4,0.435986328125
165,5,0.409
165,6,0.40969387755102
165,7,0.39375
165,8,0.3359375
165,9,0.30703125
165,10,0.311882716049383
165,11,0.2921875
165,12,0.284567901234568
165,13,0.283482142857143
165,14,0.277295918367347
165,15,0.27265625
166,1,0.4880625
166,2,0.452295918367347
166,3,0.312125
166,4,0.29220041322314
166,5,0.289418367346939
166,6,0.288436208677686
166,7,0.28931755829904
166,8,0.288207660515186
166,9,0.284448030913045
166,10,0.283918320576718
166,11,0.275091508941471
166,12,0.272033298647242
166,13,0.272228870003467
166,14,0.272172616371724
166,15,0.270895661836221
167,1,0.48121875
167,2,0.453213610586011
167,3,0.407231404958678
167,4,0.356122448979592
167,5,0.275
167,6,0.261807479224377
167,7,0.27135847107438
167,8,0.276492194674013
167,9,0.281905769659167
167,10,0.27837723324624
167,11,0.285853741618559
167,12,0.282778249075732
167,13,0.282611960225267
167,14,0.280724333333333
167,15,0.280099842440212
168,1,0.48540625
168,2,0.467899408284024
168,3,0.459444444444444
168,4,0.434194214876033
168,5,0.290277777777778
168,6,0.2625
169,1,0.48690625
169,2,0.47625236294896
169,3,0.466514756944444
169,4,0.43564453125
169,5,0.401472107438017
169,6,0.40862
169,7,0.405574792243767
169,8,0.390181660899654
169,9,0.368860946745562
169,10,0.2572265625
169,11,0.259027777777778
169,12,0.233
169,13,0.2
170,1,0.477875
170,2,0.44675
170,3,0.396938775510204
170,4,0.36328125
170,5,0.35
171,1,0.488
171,2,0.4638671875
171,3,0.33125
172,1,0.4874375
172,2,0.465369897959184
172,3,0.446900826446281
172,4,0.418027210884354
172,5,0.397725661625709
172,6,0.396637187871581
172,7,0.39764174966048
172,8,0.390449334319527
172,9,0.389148695240671
172,10,0.387172395382785
172,11,0.38664140625
172,12,0.383463728455299
172,13,0.381415936631971
172,14,0.380580485220379
172,15,0.380130640138408
173,1,0.48921875
173,2,0.432908163265306
173,3,0.352040816326531
173,4,0.325
173,5,0.280555555555556
173,6,0.275
174,1,0.48490625
174,2,0.464023760330579
174,3,0.461767578125
174,4,0.375347222222222
174,5,0.25
175,1,0.48684375
175,2,0.462111111111111
175,3,0.441838842975207
175,4,0.414923469387755
175,5,0.377
175,6,0.313671875
175,7,0.28957100591716
175,8,0.290771484375
175,9,0.2803125
175,10,0.277025623268698
175,11,0.276980590820313
175,12,0.273281593247774
175,13,0.267727690204622
175,14,0.273912872576986
175,15,0.276292021052451
176,1,0.4910625
176,2,0.471410034602076
176,3,0.441820987654321
176,4,0.432055555555556
176,5,0.418339100346021
176,6,0.42092
176,7,0.409859764542936
176,8,0.416545
176,9,0.406406205113473
176,10,0.387509918666931
176,11,0.373647698875469
176,12,0.373855102040816
176,13,0.368810548695552
176,14,0.369882145320297
176,15,0.366816838134636
177,1,0.48740625
177,2,0.473356401384083
177,3,0.44609375
177,4,0.358333333333333
178,1,0.4873125
178,2,0.465933641975309
178,3,0.4306640625
178,4,0.40546875
178,5,0.2625
179,1,0.4860625
179,2,0.452375
179,3,0.434297520661157
179,4,0.175
180,1,0.48484375
180,2,0.45075
180,3,0.439423076923077
180,4,0.31171875
180,5,0.327777777777778
181,1,0.4913125
181,2,0.469260204081633
181,3,0.425
181,4,0.3984375
181,5,0.346875
182,1,0.48396875
182,2,0.369444444444444
183,1,0.4853125
183,2,0.443112244897959
183,3,0.365277777777778
183,4,0.303125
184,1,0.48515625
184,2,0.4625
184,3,0.434125
184,4,0.394375
184,5,0.3763671875
184,6,0.373611111111111
184,7,0.275
185,1,0.4794375
185,2,0.468295847750865
185,3,0.455166666666667
185,4,0.4285
186,1,0.48775
186,2,0.44675
186,3,0.40625
186,4,0.37265625
186,5,0.313
186,6,0.27578125
186,7,0.2625
187,1,0.49121875
187,2,0.449392361111111
187,3,0.423140495867769
187,4,0.380980725623583
187,5,0.326678719008264
187,6,0.317264660493827
187,7,0.31133254015467
187,8,0.295550537109375
187,9,0.296918170401216
187,10,0.294581298477449
187,11,0.292849433699401
187,12,0.293677847406182
187,13,0.292895755744039
187,14,0.291151163000164
187,15,0.291305397243226
188,1,0.4894375
188,2,0.4525390625
188,3,0.394444444444444
188,4,0.3465
188,5,0.355888429752066
188,6,0.356887755102041
188,7,0.354150390625
188,8,0.350887573964497
188,9,0.3405
188,10,0.326171875
188,11,0.325154320987654
188,12,0.327
188,13,0.325
189,1,0.48496875
189,2,0.466477272727273
189,3,0.43425
189,4,0.390277777777778
190,1,0.49034375
190,2,0.462158203125
190,3,0.428857421875
190,4,0.41484375
190,5,0.405671296296296
190,6,0.384985207100592
190,7,0.374716553287982
190,8,0.348832179930796
190,9,0.33928125
190,10,0.318132716049383
190,11,0.31665805785124
190,12,0.337114197530864
190,13,0.340036651234568
190,14,0.341345699432892
190,15,0.336429498269896
191,1,0.48865625
191,2,0.470498614958449
191,3,0.4515
191,4,0.306944444444444
192,1,0.4893125
192,2,0.460125
192,3,0.435069444444444
192,4,0.225
193,1,0.48965625
193,2,0.465666666666667
193,3,0.432291666666667
193,4,0.259375
194,1,0.48990625
194,2,0.466274238227147
194,3,0.453222222222222
194,4,0.423003472222222
194,5,0.4123
194,6,0.389625
194,7,0.373
194,8,0.351133786848073
194,9,0.325865650969529
194,10,0.310142772159429
194,11,0.302235
194,12,0.304274305555556
194,13,0.30489744351962
194,14,0.307468281430219
194,15,0.308385724852071
195,1,0.48578125
195,2,0.453503460207612
195,3,0.441
195,4,0.428317901234568
195,5,0.4216875
195,6,0.406670096021948
195,7,0.406484834766863
195,8,0.394880408492341
195,9,0.40834879406308
195,10,0.402710775047259
195,11,0.394820335184951
195,12,0.394491900826446
195,13,0.391270256232687
195,14,0.388136579662335
195,15,0.385891114145552
196,1,0.489875
196,2,0.461545138888889
196,3,0.448875
196,4,0.415222222222222
196,5,0.413905325443787
196,6,0.403099173553719
196,7,0.384144612476371
196,8,0.368091909577632
196,9,0.357562283737024
196,10,0.345212950138504
196,11,0.341470025510204
196,12,0.339547034438776
196,13,0.335561318074832
196,14,0.335568440383409
196,15,0.336648905635117
197,1,0.488
197,2,0.480045351473923
197,3,0.472753772290809
197,4,0.468222222222222
197,5,0.460430839002268
197,6,0.437722222222222
197,7,0.423502604166667
197,8,0.401697530864198
197,9,0.393221952908587
197,10,0.381796224732461
197,11,0.372993560169166
197,12,0.371535276160326
197,13,0.368596064814815
197,14,0.366532992139275
197,15,0.364990467820443
198,1,0.48615625
198,2,0.456625
198,3,0.45090625
198,4,0.442523781212842
198,5,0.423705621301775
198,6,0.425903925619835
198,7,0.416204986149585
198,8,0.406944444444444
198,9,0.37
198,10,0.346875
198,11,0.3046875
199,1,0.48775
199,2,0.475562283737024
199,3,0.416581632653061
199,4,0.411111111111111
199,5,0.36171875
199,6,0.3375
199,7,0.25
200,1,0.485625
200,2,0.449228395061728
200,3,0.390277777777778
200,4,0.379166666666667
201,1,0.48865625
201,2,0.47084487534626
201,3,0.451923076923077
201,4,0.405375
201,5,0.294
201,6,0.253125
201,7,0.26083984375
201,8,0.257125
201,9,0.26188
201,10,0.253944830246914
201,11,0.251901234567901
201,12,0.24933261451517
201,13,0.250302933673469
201,14,0.249222404767209
201,15,0.246312248799137
202,1,0.49140625
202,2,0.459461805555556
