"gen","n","alpha","n.pop0","lowvar","sig.e","trial"
0,20,0.0035,20,TRUE,1.4142135623731,1434
1,26,0.0035,20,TRUE,1.4142135623731,1434
2,24,0.0035,20,TRUE,1.4142135623731,1434
3,18,0.0035,20,TRUE,1.4142135623731,1434
4,15,0.0035,20,TRUE,1.4142135623731,1434
5,21,0.0035,20,TRUE,1.4142135623731,1434
6,17,0.0035,20,TRUE,1.4142135623731,1434
7,27,0.0035,20,TRUE,1.4142135623731,1434
8,44,0.0035,20,TRUE,1.4142135623731,1434
9,39,0.0035,20,TRUE,1.4142135623731,1434
10,49,0.0035,20,TRUE,1.4142135623731,1434
11,39,0.0035,20,TRUE,1.4142135623731,1434
12,43,0.0035,20,TRUE,1.4142135623731,1434
13,34,0.0035,20,TRUE,1.4142135623731,1434
14,41,0.0035,20,TRUE,1.4142135623731,1434
15,33,0.0035,20,TRUE,1.4142135623731,1434
0,100,0,100,TRUE,1.4142135623731,1435
1,61,0,100,TRUE,1.4142135623731,1435
2,56,0,100,TRUE,1.4142135623731,1435
3,36,0,100,TRUE,1.4142135623731,1435
4,30,0,100,TRUE,1.4142135623731,1435
5,23,0,100,TRUE,1.4142135623731,1435
6,24,0,100,TRUE,1.4142135623731,1435
7,29,0,100,TRUE,1.4142135623731,1435
8,18,0,100,TRUE,1.4142135623731,1435
9,20,0,100,TRUE,1.4142135623731,1435
10,22,0,100,TRUE,1.4142135623731,1435
11,10,0,100,TRUE,1.4142135623731,1435
12,16,0,100,TRUE,1.4142135623731,1435
13,8,0,100,TRUE,1.4142135623731,1435
14,7,0,100,TRUE,1.4142135623731,1435
15,9,0,100,TRUE,1.4142135623731,1435
0,100,0.0035,100,TRUE,1.4142135623731,1436
1,43,0.0035,100,TRUE,1.4142135623731,1436
2,28,0.0035,100,TRUE,1.4142135623731,1436
3,27,0.0035,100,TRUE,1.4142135623731,1436
4,27,0.0035,100,TRUE,1.4142135623731,1436
5,26,0.0035,100,TRUE,1.4142135623731,1436
6,12,0.0035,100,TRUE,1.4142135623731,1436
7,11,0.0035,100,TRUE,1.4142135623731,1436
8,5,0.0035,100,TRUE,1.4142135623731,1436
0,20,0,20,FALSE,1.4142135623731,1437
1,13,0,20,FALSE,1.4142135623731,1437
2,6,0,20,FALSE,1.4142135623731,1437
3,2,0,20,FALSE,1.4142135623731,1437
0,20,0.0035,20,FALSE,1.4142135623731,1438
1,11,0.0035,20,FALSE,1.4142135623731,1438
2,6,0.0035,20,FALSE,1.4142135623731,1438
3,8,0.0035,20,FALSE,1.4142135623731,1438
4,4,0.0035,20,FALSE,1.4142135623731,1438
5,7,0.0035,20,FALSE,1.4142135623731,1438
6,9,0.0035,20,FALSE,1.4142135623731,1438
7,7,0.0035,20,FALSE,1.4142135623731,1438
8,21,0.0035,20,FALSE,1.4142135623731,1438
9,2,0.0035,20,FALSE,1.4142135623731,1438
0,100,0,100,FALSE,1.4142135623731,1439
1,68,0,100,FALSE,1.4142135623731,1439
2,49,0,100,FALSE,1.4142135623731,1439
3,30,0,100,FALSE,1.4142135623731,1439
4,26,0,100,FALSE,1.4142135623731,1439
5,39,0,100,FALSE,1.4142135623731,1439
6,46,0,100,FALSE,1.4142135623731,1439
7,52,0,100,FALSE,1.4142135623731,1439
8,47,0,100,FALSE,1.4142135623731,1439
9,50,0,100,FALSE,1.4142135623731,1439
10,36,0,100,FALSE,1.4142135623731,1439
11,53,0,100,FALSE,1.4142135623731,1439
12,72,0,100,FALSE,1.4142135623731,1439
13,77,0,100,FALSE,1.4142135623731,1439
14,121,0,100,FALSE,1.4142135623731,1439
15,131,0,100,FALSE,1.4142135623731,1439
0,100,0.0035,100,FALSE,1.4142135623731,1440
1,53,0.0035,100,FALSE,1.4142135623731,1440
2,10,0.0035,100,FALSE,1.4142135623731,1440
3,7,0.0035,100,FALSE,1.4142135623731,1440
4,3,0.0035,100,FALSE,1.4142135623731,1440
5,4,0.0035,100,FALSE,1.4142135623731,1440
0,20,0,20,TRUE,0.5,1441
1,21,0,20,TRUE,0.5,1441
2,19,0,20,TRUE,0.5,1441
3,11,0,20,TRUE,0.5,1441
4,16,0,20,TRUE,0.5,1441
5,14,0,20,TRUE,0.5,1441
6,14,0,20,TRUE,0.5,1441
7,14,0,20,TRUE,0.5,1441
8,12,0,20,TRUE,0.5,1441
9,12,0,20,TRUE,0.5,1441
10,9,0,20,TRUE,0.5,1441
11,14,0,20,TRUE,0.5,1441
12,13,0,20,TRUE,0.5,1441
13,12,0,20,TRUE,0.5,1441
14,9,0,20,TRUE,0.5,1441
15,7,0,20,TRUE,0.5,1441
0,20,0.0035,20,TRUE,0.5,1442
1,22,0.0035,20,TRUE,0.5,1442
2,13,0.0035,20,TRUE,0.5,1442
3,7,0.0035,20,TRUE,0.5,1442
4,7,0.0035,20,TRUE,0.5,1442
5,2,0.0035,20,TRUE,0.5,1442
6,1,0.0035,20,TRUE,0.5,1442
0,100,0,100,TRUE,0.5,1443
1,82,0,100,TRUE,0.5,1443
2,59,0,100,TRUE,0.5,1443
3,41,0,100,TRUE,0.5,1443
4,30,0,100,TRUE,0.5,1443
5,27,0,100,TRUE,0.5,1443
6,11,0,100,TRUE,0.5,1443
7,11,0,100,TRUE,0.5,1443
8,20,0,100,TRUE,0.5,1443
9,14,0,100,TRUE,0.5,1443
10,10,0,100,TRUE,0.5,1443
11,8,0,100,TRUE,0.5,1443
12,6,0,100,TRUE,0.5,1443
13,5,0,100,TRUE,0.5,1443
14,13,0,100,TRUE,0.5,1443
15,14,0,100,TRUE,0.5,1443
0,100,0.0035,100,TRUE,0.5,1444
1,41,0.0035,100,TRUE,0.5,1444
2,37,0.0035,100,TRUE,0.5,1444
3,22,0.0035,100,TRUE,0.5,1444
4,12,0.0035,100,TRUE,0.5,1444
5,18,0.0035,100,TRUE,0.5,1444
6,10,0.0035,100,TRUE,0.5,1444
7,4,0.0035,100,TRUE,0.5,1444
8,2,0.0035,100,TRUE,0.5,1444
0,20,0,20,FALSE,0.5,1445
1,11,0,20,FALSE,0.5,1445
2,4,0,20,FALSE,0.5,1445
3,1,0,20,FALSE,0.5,1445
0,20,0.0035,20,FALSE,0.5,1446
1,17,0.0035,20,FALSE,0.5,1446
2,13,0.0035,20,FALSE,0.5,1446
3,16,0.0035,20,FALSE,0.5,1446
4,16,0.0035,20,FALSE,0.5,1446
5,16,0.0035,20,FALSE,0.5,1446
6,12,0.0035,20,FALSE,0.5,1446
7,10,0.0035,20,FALSE,0.5,1446
8,15,0.0035,20,FALSE,0.5,1446
9,19,0.0035,20,FALSE,0.5,1446
10,34,0.0035,20,FALSE,0.5,1446
11,35,0.0035,20,FALSE,0.5,1446
12,24,0.0035,20,FALSE,0.5,1446
13,19,0.0035,20,FALSE,0.5,1446
14,19,0.0035,20,FALSE,0.5,1446
15,26,0.0035,20,FALSE,0.5,1446
0,100,0,100,FALSE,0.5,1447
1,93,0,100,FALSE,0.5,1447
2,88,0,100,FALSE,0.5,1447
3,99,0,100,FALSE,0.5,1447
4,131,0,100,FALSE,0.5,1447
5,166,0,100,FALSE,0.5,1447
6,141,0,100,FALSE,0.5,1447
7,174,0,100,FALSE,0.5,1447
8,206,0,100,FALSE,0.5,1447
9,269,0,100,FALSE,0.5,1447
10,289,0,100,FALSE,0.5,1447
11,326,0,100,FALSE,0.5,1447
12,416,0,100,FALSE,0.5,1447
13,605,0,100,FALSE,0.5,1447
14,882,0,100,FALSE,0.5,1447
15,1266,0,100,FALSE,0.5,1447
0,100,0.0035,100,FALSE,0.5,1448
1,51,0.0035,100,FALSE,0.5,1448
2,33,0.0035,100,FALSE,0.5,1448
3,24,0.0035,100,FALSE,0.5,1448
4,18,0.0035,100,FALSE,0.5,1448
5,14,0.0035,100,FALSE,0.5,1448
6,11,0.0035,100,FALSE,0.5,1448
7,17,0.0035,100,FALSE,0.5,1448
8,21,0.0035,100,FALSE,0.5,1448
9,16,0.0035,100,FALSE,0.5,1448
10,29,0.0035,100,FALSE,0.5,1448
11,41,0.0035,100,FALSE,0.5,1448
12,48,0.0035,100,FALSE,0.5,1448
13,51,0.0035,100,FALSE,0.5,1448
14,76,0.0035,100,FALSE,0.5,1448
15,110,0.0035,100,FALSE,0.5,1448
0,20,0,20,TRUE,1,1449
1,3,0,20,TRUE,1,1449
2,2,0,20,TRUE,1,1449
3,6,0,20,TRUE,1,1449
4,19,0,20,TRUE,1,1449
5,24,0,20,TRUE,1,1449
6,16,0,20,TRUE,1,1449
7,11,0,20,TRUE,1,1449
8,7,0,20,TRUE,1,1449
9,6,0,20,TRUE,1,1449
10,7,0,20,TRUE,1,1449
11,1,0,20,TRUE,1,1449
0,20,0.0035,20,TRUE,1,1450
1,13,0.0035,20,TRUE,1,1450
2,8,0.0035,20,TRUE,1,1450
3,6,0.0035,20,TRUE,1,1450
4,12,0.0035,20,TRUE,1,1450
5,10,0.0035,20,TRUE,1,1450
6,9,0.0035,20,TRUE,1,1450
7,6,0.0035,20,TRUE,1,1450
8,1,0.0035,20,TRUE,1,1450
0,100,0,100,TRUE,1,1451
1,56,0,100,TRUE,1,1451
2,47,0,100,TRUE,1,1451
3,35,0,100,TRUE,1,1451
4,19,0,100,TRUE,1,1451
5,20,0,100,TRUE,1,1451
6,17,0,100,TRUE,1,1451
7,30,0,100,TRUE,1,1451
8,30,0,100,TRUE,1,1451
9,58,0,100,TRUE,1,1451
10,65,0,100,TRUE,1,1451
11,68,0,100,TRUE,1,1451
12,90,0,100,TRUE,1,1451
13,88,0,100,TRUE,1,1451
14,119,0,100,TRUE,1,1451
15,154,0,100,TRUE,1,1451
0,100,0.0035,100,TRUE,1,1452
1,46,0.0035,100,TRUE,1,1452
2,21,0.0035,100,TRUE,1,1452
3,10,0.0035,100,TRUE,1,1452
0,20,0,20,FALSE,1,1453
1,22,0,20,FALSE,1,1453
2,12,0,20,FALSE,1,1453
3,7,0,20,FALSE,1,1453
4,5,0,20,FALSE,1,1453
5,6,0,20,FALSE,1,1453
6,11,0,20,FALSE,1,1453
7,19,0,20,FALSE,1,1453
8,17,0,20,FALSE,1,1453
9,35,0,20,FALSE,1,1453
10,42,0,20,FALSE,1,1453
11,49,0,20,FALSE,1,1453
12,59,0,20,FALSE,1,1453
13,61,0,20,FALSE,1,1453
14,87,0,20,FALSE,1,1453
15,114,0,20,FALSE,1,1453
0,20,0.0035,20,FALSE,1,1454
1,5,0.0035,20,FALSE,1,1454
2,5,0.0035,20,FALSE,1,1454
3,12,0.0035,20,FALSE,1,1454
4,6,0.0035,20,FALSE,1,1454
5,1,0.0035,20,FALSE,1,1454
0,100,0,100,FALSE,1,1455
1,56,0,100,FALSE,1,1455
2,67,0,100,FALSE,1,1455
3,49,0,100,FALSE,1,1455
4,48,0,100,FALSE,1,1455
5,40,0,100,FALSE,1,1455
6,35,0,100,FALSE,1,1455
7,34,0,100,FALSE,1,1455
8,37,0,100,FALSE,1,1455
9,32,0,100,FALSE,1,1455
10,31,0,100,FALSE,1,1455
11,48,0,100,FALSE,1,1455
12,53,0,100,FALSE,1,1455
13,71,0,100,FALSE,1,1455
14,104,0,100,FALSE,1,1455
15,141,0,100,FALSE,1,1455
0,100,0.0035,100,FALSE,1,1456
1,48,0.0035,100,FALSE,1,1456
2,44,0.0035,100,FALSE,1,1456
3,38,0.0035,100,FALSE,1,1456
4,29,0.0035,100,FALSE,1,1456
5,32,0.0035,100,FALSE,1,1456
6,24,0.0035,100,FALSE,1,1456
7,5,0.0035,100,FALSE,1,1456
8,5,0.0035,100,FALSE,1,1456
9,1,0.0035,100,FALSE,1,1456
0,20,0,20,TRUE,1.4142135623731,1457
1,17,0,20,TRUE,1.4142135623731,1457
2,15,0,20,TRUE,1.4142135623731,1457
3,15,0,20,TRUE,1.4142135623731,1457
4,6,0,20,TRUE,1.4142135623731,1457
5,9,0,20,TRUE,1.4142135623731,1457
6,13,0,20,TRUE,1.4142135623731,1457
7,11,0,20,TRUE,1.4142135623731,1457
8,1,0,20,TRUE,1.4142135623731,1457
0,20,0.0035,20,TRUE,1.4142135623731,1458
1,7,0.0035,20,TRUE,1.4142135623731,1458
2,3,0.0035,20,TRUE,1.4142135623731,1458
3,2,0.0035,20,TRUE,1.4142135623731,1458
4,4,0.0035,20,TRUE,1.4142135623731,1458
5,1,0.0035,20,TRUE,1.4142135623731,1458
0,100,0,100,TRUE,1.4142135623731,1459
1,81,0,100,TRUE,1.4142135623731,1459
2,68,0,100,TRUE,1.4142135623731,1459
3,84,0,100,TRUE,1.4142135623731,1459
4,76,0,100,TRUE,1.4142135623731,1459
5,56,0,100,TRUE,1.4142135623731,1459
6,74,0,100,TRUE,1.4142135623731,1459
7,87,0,100,TRUE,1.4142135623731,1459
8,78,0,100,TRUE,1.4142135623731,1459
9,72,0,100,TRUE,1.4142135623731,1459
10,69,0,100,TRUE,1.4142135623731,1459
11,67,0,100,TRUE,1.4142135623731,1459
12,90,0,100,TRUE,1.4142135623731,1459
13,77,0,100,TRUE,1.4142135623731,1459
14,94,0,100,TRUE,1.4142135623731,1459
15,85,0,100,TRUE,1.4142135623731,1459
0,100,0.0035,100,TRUE,1.4142135623731,1460
1,58,0.0035,100,TRUE,1.4142135623731,1460
2,30,0.0035,100,TRUE,1.4142135623731,1460
3,31,0.0035,100,TRUE,1.4142135623731,1460
4,28,0.0035,100,TRUE,1.4142135623731,1460
5,31,0.0035,100,TRUE,1.4142135623731,1460
6,26,0.0035,100,TRUE,1.4142135623731,1460
7,10,0.0035,100,TRUE,1.4142135623731,1460
8,5,0.0035,100,TRUE,1.4142135623731,1460
9,7,0.0035,100,TRUE,1.4142135623731,1460
10,3,0.0035,100,TRUE,1.4142135623731,1460
11,1,0.0035,100,TRUE,1.4142135623731,1460
0,20,0,20,FALSE,1.4142135623731,1461
1,14,0,20,FALSE,1.4142135623731,1461
2,7,0,20,FALSE,1.4142135623731,1461
3,4,0,20,FALSE,1.4142135623731,1461
4,6,0,20,FALSE,1.4142135623731,1461
5,9,0,20,FALSE,1.4142135623731,1461
6,3,0,20,FALSE,1.4142135623731,1461
0,20,0.0035,20,FALSE,1.4142135623731,1462
1,8,0.0035,20,FALSE,1.4142135623731,1462
2,2,0.0035,20,FALSE,1.4142135623731,1462
0,100,0,100,FALSE,1.4142135623731,1463
1,70,0,100,FALSE,1.4142135623731,1463
2,58,0,100,FALSE,1.4142135623731,1463
3,57,0,100,FALSE,1.4142135623731,1463
4,62,0,100,FALSE,1.4142135623731,1463
5,46,0,100,FALSE,1.4142135623731,1463
6,39,0,100,FALSE,1.4142135623731,1463
7,26,0,100,FALSE,1.4142135623731,1463
8,14,0,100,FALSE,1.4142135623731,1463
9,17,0,100,FALSE,1.4142135623731,1463
10,25,0,100,FALSE,1.4142135623731,1463
11,22,0,100,FALSE,1.4142135623731,1463
12,10,0,100,FALSE,1.4142135623731,1463
13,11,0,100,FALSE,1.4142135623731,1463
14,13,0,100,FALSE,1.4142135623731,1463
15,13,0,100,FALSE,1.4142135623731,1463
0,100,0.0035,100,FALSE,1.4142135623731,1464
1,57,0.0035,100,FALSE,1.4142135623731,1464
2,29,0.0035,100,FALSE,1.4142135623731,1464
3,13,0.0035,100,FALSE,1.4142135623731,1464
4,15,0.0035,100,FALSE,1.4142135623731,1464
5,14,0.0035,100,FALSE,1.4142135623731,1464
6,11,0.0035,100,FALSE,1.4142135623731,1464
7,12,0.0035,100,FALSE,1.4142135623731,1464
8,5,0.0035,100,FALSE,1.4142135623731,1464
9,2,0.0035,100,FALSE,1.4142135623731,1464
10,6,0.0035,100,FALSE,1.4142135623731,1464
11,3,0.0035,100,FALSE,1.4142135623731,1464
12,1,0.0035,100,FALSE,1.4142135623731,1464
0,20,0,20,TRUE,0.5,1465
1,22,0,20,TRUE,0.5,1465
2,20,0,20,TRUE,0.5,1465
3,17,0,20,TRUE,0.5,1465
4,13,0,20,TRUE,0.5,1465
5,7,0,20,TRUE,0.5,1465
6,5,0,20,TRUE,0.5,1465
7,5,0,20,TRUE,0.5,1465
8,10,0,20,TRUE,0.5,1465
9,10,0,20,TRUE,0.5,1465
10,10,0,20,TRUE,0.5,1465
11,17,0,20,TRUE,0.5,1465
12,8,0,20,TRUE,0.5,1465
13,5,0,20,TRUE,0.5,1465
14,3,0,20,TRUE,0.5,1465
0,20,0.0035,20,TRUE,0.5,1466
1,26,0.0035,20,TRUE,0.5,1466
2,17,0.0035,20,TRUE,0.5,1466
3,13,0.0035,20,TRUE,0.5,1466
4,6,0.0035,20,TRUE,0.5,1466
5,16,0.0035,20,TRUE,0.5,1466
6,20,0.0035,20,TRUE,0.5,1466
7,22,0.0035,20,TRUE,0.5,1466
8,33,0.0035,20,TRUE,0.5,1466
9,46,0.0035,20,TRUE,0.5,1466
10,58,0.0035,20,TRUE,0.5,1466
11,64,0.0035,20,TRUE,0.5,1466
12,70,0.0035,20,TRUE,0.5,1466
13,69,0.0035,20,TRUE,0.5,1466
14,111,0.0035,20,TRUE,0.5,1466
15,100,0.0035,20,TRUE,0.5,1466
0,100,0,100,TRUE,0.5,1467
1,81,0,100,TRUE,0.5,1467
2,76,0,100,TRUE,0.5,1467
3,72,0,100,TRUE,0.5,1467
4,69,0,100,TRUE,0.5,1467
5,49,0,100,TRUE,0.5,1467
6,53,0,100,TRUE,0.5,1467
7,54,0,100,TRUE,0.5,1467
8,39,0,100,TRUE,0.5,1467
9,30,0,100,TRUE,0.5,1467
10,37,0,100,TRUE,0.5,1467
11,36,0,100,TRUE,0.5,1467
12,42,0,100,TRUE,0.5,1467
13,40,0,100,TRUE,0.5,1467
14,39,0,100,TRUE,0.5,1467
15,52,0,100,TRUE,0.5,1467
0,100,0.0035,100,TRUE,0.5,1468
1,61,0.0035,100,TRUE,0.5,1468
2,34,0.0035,100,TRUE,0.5,1468
3,28,0.0035,100,TRUE,0.5,1468
4,22,0.0035,100,TRUE,0.5,1468
5,15,0.0035,100,TRUE,0.5,1468
6,12,0.0035,100,TRUE,0.5,1468
7,10,0.0035,100,TRUE,0.5,1468
8,6,0.0035,100,TRUE,0.5,1468
9,7,0.0035,100,TRUE,0.5,1468
10,14,0.0035,100,TRUE,0.5,1468
11,16,0.0035,100,TRUE,0.5,1468
12,20,0.0035,100,TRUE,0.5,1468
13,19,0.0035,100,TRUE,0.5,1468
14,19,0.0035,100,TRUE,0.5,1468
15,20,0.0035,100,TRUE,0.5,1468
0,20,0,20,FALSE,0.5,1469
1,14,0,20,FALSE,0.5,1469
2,14,0,20,FALSE,0.5,1469
3,10,0,20,FALSE,0.5,1469
4,15,0,20,FALSE,0.5,1469
5,26,0,20,FALSE,0.5,1469
6,24,0,20,FALSE,0.5,1469
7,33,0,20,FALSE,0.5,1469
8,48,0,20,FALSE,0.5,1469
9,46,0,20,FALSE,0.5,1469
10,76,0,20,FALSE,0.5,1469
11,121,0,20,FALSE,0.5,1469
12,169,0,20,FALSE,0.5,1469
13,242,0,20,FALSE,0.5,1469
14,345,0,20,FALSE,0.5,1469
15,543,0,20,FALSE,0.5,1469
0,20,0.0035,20,FALSE,0.5,1470
1,5,0.0035,20,FALSE,0.5,1470
2,3,0.0035,20,FALSE,0.5,1470
3,4,0.0035,20,FALSE,0.5,1470
4,1,0.0035,20,FALSE,0.5,1470
0,100,0,100,FALSE,0.5,1471
1,85,0,100,FALSE,0.5,1471
2,47,0,100,FALSE,0.5,1471
3,28,0,100,FALSE,0.5,1471
4,36,0,100,FALSE,0.5,1471
5,40,0,100,FALSE,0.5,1471
6,54,0,100,FALSE,0.5,1471
7,64,0,100,FALSE,0.5,1471
8,78,0,100,FALSE,0.5,1471
9,94,0,100,FALSE,0.5,1471
10,133,0,100,FALSE,0.5,1471
11,163,0,100,FALSE,0.5,1471
12,212,0,100,FALSE,0.5,1471
13,276,0,100,FALSE,0.5,1471
14,416,0,100,FALSE,0.5,1471
15,625,0,100,FALSE,0.5,1471
0,100,0.0035,100,FALSE,0.5,1472
1,56,0.0035,100,FALSE,0.5,1472
2,28,0.0035,100,FALSE,0.5,1472
3,7,0.0035,100,FALSE,0.5,1472
4,3,0.0035,100,FALSE,0.5,1472
5,4,0.0035,100,FALSE,0.5,1472
6,2,0.0035,100,FALSE,0.5,1472
7,4,0.0035,100,FALSE,0.5,1472
8,2,0.0035,100,FALSE,0.5,1472
9,2,0.0035,100,FALSE,0.5,1472
0,20,0,20,TRUE,1,1473
1,16,0,20,TRUE,1,1473
2,21,0,20,TRUE,1,1473
3,22,0,20,TRUE,1,1473
4,13,0,20,TRUE,1,1473
5,7,0,20,TRUE,1,1473
6,5,0,20,TRUE,1,1473
7,3,0,20,TRUE,1,1473
8,3,0,20,TRUE,1,1473
9,2,0,20,TRUE,1,1473
10,2,0,20,TRUE,1,1473
0,20,0.0035,20,TRUE,1,1474
1,26,0.0035,20,TRUE,1,1474
2,21,0.0035,20,TRUE,1,1474
3,15,0.0035,20,TRUE,1,1474
4,24,0.0035,20,TRUE,1,1474
5,27,0.0035,20,TRUE,1,1474
6,25,0.0035,20,TRUE,1,1474
7,23,0.0035,20,TRUE,1,1474
8,23,0.0035,20,TRUE,1,1474
9,34,0.0035,20,TRUE,1,1474
10,26,0.0035,20,TRUE,1,1474
11,25,0.0035,20,TRUE,1,1474
12,15,0.0035,20,TRUE,1,1474
13,18,0.0035,20,TRUE,1,1474
14,17,0.0035,20,TRUE,1,1474
15,18,0.0035,20,TRUE,1,1474
0,100,0,100,TRUE,1,1475
1,70,0,100,TRUE,1,1475
2,63,0,100,TRUE,1,1475
3,43,0,100,TRUE,1,1475
4,39,0,100,TRUE,1,1475
5,35,0,100,TRUE,1,1475
6,53,0,100,TRUE,1,1475
7,53,0,100,TRUE,1,1475
8,49,0,100,TRUE,1,1475
9,62,0,100,TRUE,1,1475
10,60,0,100,TRUE,1,1475
11,70,0,100,TRUE,1,1475
12,88,0,100,TRUE,1,1475
13,91,0,100,TRUE,1,1475
14,125,0,100,TRUE,1,1475
15,115,0,100,TRUE,1,1475
0,100,0.0035,100,TRUE,1,1476
1,46,0.0035,100,TRUE,1,1476
2,21,0.0035,100,TRUE,1,1476
3,16,0.0035,100,TRUE,1,1476
4,21,0.0035,100,TRUE,1,1476
5,16,0.0035,100,TRUE,1,1476
6,23,0.0035,100,TRUE,1,1476
7,24,0.0035,100,TRUE,1,1476
8,41,0.0035,100,TRUE,1,1476
9,55,0.0035,100,TRUE,1,1476
10,52,0.0035,100,TRUE,1,1476
11,49,0.0035,100,TRUE,1,1476
12,42,0.0035,100,TRUE,1,1476
13,32,0.0035,100,TRUE,1,1476
14,33,0.0035,100,TRUE,1,1476
15,22,0.0035,100,TRUE,1,1476
0,20,0,20,FALSE,1,1477
1,9,0,20,FALSE,1,1477
2,10,0,20,FALSE,1,1477
3,13,0,20,FALSE,1,1477
4,20,0,20,FALSE,1,1477
5,24,0,20,FALSE,1,1477
6,26,0,20,FALSE,1,1477
7,30,0,20,FALSE,1,1477
8,37,0,20,FALSE,1,1477
9,32,0,20,FALSE,1,1477
10,50,0,20,FALSE,1,1477
11,58,0,20,FALSE,1,1477
12,83,0,20,FALSE,1,1477
13,104,0,20,FALSE,1,1477
14,130,0,20,FALSE,1,1477
15,199,0,20,FALSE,1,1477
0,20,0.0035,20,FALSE,1,1478
1,14,0.0035,20,FALSE,1,1478
2,13,0.0035,20,FALSE,1,1478
3,17,0.0035,20,FALSE,1,1478
4,25,0.0035,20,FALSE,1,1478
5,22,0.0035,20,FALSE,1,1478
6,16,0.0035,20,FALSE,1,1478
7,18,0.0035,20,FALSE,1,1478
8,20,0.0035,20,FALSE,1,1478
9,19,0.0035,20,FALSE,1,1478
10,20,0.0035,20,FALSE,1,1478
11,16,0.0035,20,FALSE,1,1478
12,9,0.0035,20,FALSE,1,1478
13,7,0.0035,20,FALSE,1,1478
0,100,0,100,FALSE,1,1479
1,64,0,100,FALSE,1,1479
2,46,0,100,FALSE,1,1479
3,23,0,100,FALSE,1,1479
4,12,0,100,FALSE,1,1479
5,17,0,100,FALSE,1,1479
6,15,0,100,FALSE,1,1479
7,12,0,100,FALSE,1,1479
8,21,0,100,FALSE,1,1479
9,28,0,100,FALSE,1,1479
10,45,0,100,FALSE,1,1479
11,49,0,100,FALSE,1,1479
12,71,0,100,FALSE,1,1479
13,86,0,100,FALSE,1,1479
14,147,0,100,FALSE,1,1479
15,219,0,100,FALSE,1,1479
0,100,0.0035,100,FALSE,1,1480
